Edition,Entity_code,GLOBAL_ID,Series_with_units,Rank,Value
2012,MWI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),50,4.06594302
2013,MWI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),52,4.016701648
2014,MWI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),56,3.8931791233
2012,MYS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),17,5.0291063563
2013,MYS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),14,5.0840549747
2014,MYS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),18,5.079654073
2012,NAM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),29,4.7697066667
2013,NAM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),38,4.4018908873
2014,NAM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),32,4.5417652584
2012,NGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),55,3.9394390913
2013,NGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),48,4.1105376336
2014,NGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),77,3.6017115765
2012,NIC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),134,2.5271657477
2013,NIC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),112,3.0722906941
2014,NIC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),89,3.4383019356
2012,NLD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),9,5.4669893032
2013,NLD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),8,5.5504088095
2014,NLD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),9,5.5558116663
2012,NOR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),6,5.6406344034
2013,NOR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),7,5.5511632828
2014,NOR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),7,5.5854258748
2012,NPL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),117,2.859098495
2013,NPL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),113,3.0652018462
2014,NPL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),123,2.898916
2012,NZL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),4,5.7834985862
2013,NZL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),3,5.871358384
2014,NZL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),4,5.7627097685
2012,OMN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),15,5.0372867854
2013,OMN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),19,4.9560841338
2014,OMN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),14,5.239655
2012,PAK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),102,3.1078297799
2013,PAK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),109,3.1103530333
2014,PAK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),112,3.1483559792
2012,PAN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),61,3.8346339317
2013,PAN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),47,4.1419906869
2014,PAN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),61,3.8636253171
2012,PER,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),107,2.9804878816
2013,PER,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),118,3.0352869415
2014,PER,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),107,3.1926695617
2012,PHL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),115,2.8701943314
2013,PHL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),107,3.1928055333
2014,PHL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),76,3.6058669463
2012,POL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),97,3.1662829242
2013,POL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),111,3.0753364332
2014,POL,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),119,2.9517382754
2012,PRI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),38,4.4816641892
2013,PRI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),24,4.7856742366
2014,PRI,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),16,5.1643049258
2012,PRT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),131,2.6603227351
2013,PRT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),121,2.8522140048
2014,PRT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),122,2.9079299349
2012,PRY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),125,2.7439903562
2013,PRY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),127,2.7161848713
2014,PRY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),141,2.4727242783
2012,QAT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),11,5.347589
2013,QAT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),10,5.3706454848
2014,QAT,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),10,5.4328858703
2012,ROU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),122,2.7845740763
2013,ROU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),133,2.6027249469
2014,ROU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),128,2.7846581035
2012,RUS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),123,2.7644213391
2013,RUS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),124,2.7535975271
2014,RUS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),118,2.9892615729
2012,RWA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),25,4.8153057863
2013,RWA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),15,5.051941
2014,RWA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),17,5.1370931587
2012,SAU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),30,4.764121
2013,SAU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),31,4.5920225385
2014,SAU,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),36,4.4742814812
2012,SEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),92,3.3194925592
2013,SEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),71,3.6839800978
2014,SEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),52,3.9439545219
2012,SGP,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),1,6.3277083664
2013,SGP,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),1,6.2374526485
2014,SGP,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),1,6.1460273774
2012,SLE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2013,SLE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),64,3.805766
2014,SLE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),69,3.73367365
2012,SLV,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),114,2.8844675643
2013,SLV,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),123,2.8029677629
2014,SLV,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),126,2.7973422846
2012,SRB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),137,2.4546288832
2013,SRB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),138,2.47324435
2014,SRB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),137,2.5479304347
2012,SUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),128,2.697622
2013,SUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),116,3.0447519944
2014,SUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),108,3.1837878678
2012,SVK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),139,2.1898837429
2013,SVK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),140,2.3584461767
2014,SVK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),143,2.4081034527
2012,SVN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),111,2.924945
2013,SVN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),126,2.7488248938
2014,SVN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),135,2.5576958029
2012,SWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),2,5.9513226043
2013,SWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),5,5.6468684899
2014,SWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),5,5.7444246213
2012,SWZ,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),68,3.6795362684
2013,SWZ,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),81,3.5084607363
2014,SWZ,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),63,3.8435756024
2012,SYC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2013,SYC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),55,3.974623
2014,SYC,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),47,4.094163
2012,SYR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),103,3.0841664796
2013,SYR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2014,SYR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2012,TCD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),118,2.8268021695
2013,TCD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),131,2.6689850867
2014,TCD,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),142,2.4098975174
2012,THA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),53,3.9771235991
2013,THA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),65,3.8013726885
2014,THA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),60,3.8656178
2012,TJK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),56,3.9327007447
2013,TJK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),53,4.0098323692
2014,TJK,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2012,TLS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),112,2.9137033082
2013,TLS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),96,3.3060975227
2014,TLS,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),88,3.4525757
2012,TTO,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),71,3.5666840619
2013,TTO,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),83,3.4843077221
2014,TTO,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),79,3.5933006184
2012,TUN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),27,4.7867885393
2013,TUN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),,
2014,TUN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),54,3.9016646455
2012,TUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),66,3.7018293145
2013,TUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),61,3.8240805616
2014,TUR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),59,3.869150705
2012,TWN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),44,4.1946624842
2013,TWN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),40,4.3209187507
2014,TWN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),45,4.1980590794
2012,TZA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),59,3.8831586933
2013,TZA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),68,3.7275294921
2014,TZA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),75,3.6422327597
2012,UGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),54,3.9647585824
2013,UGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),49,4.0941939337
2014,UGA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),65,3.8053416262
2012,UKR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),138,2.32370405
2013,UKR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),141,2.3576779615
2014,UKR,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),144,2.3499441429
2012,URY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),52,4.0462624826
2013,URY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),63,3.809905189
2014,URY,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),55,3.9008713717
2012,USA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),36,4.5202255574
2013,USA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),35,4.4790101133
2014,USA,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),26,4.7305698894
2012,VEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),142,1.9209159253
2013,VEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),144,1.9115642679
2014,VEN,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),148,1.8110082161
2012,VNM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),67,3.69564334
2013,VNM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),74,3.6339502
2014,VNM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),93,3.4001478927
2012,YEM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),141,1.996725
2013,YEM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),142,2.1311054762
2014,YEM,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),147,2.195345516
2012,ZAF,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),16,5.0346847
2013,ZAF,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),17,5.0205286088
2014,ZAF,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),12,5.3172338674
2012,ZMB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),47,4.1626168114
2013,ZMB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),39,4.3637413165
2014,ZMB,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),37,4.4240760659
2012,ZWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),79,3.4392120333
2013,ZWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),82,3.494496
2014,ZWE,EOSQ040,1.04 Efficiency of legal framework in settling disputes (1-7),78,3.5948130628
2012,AGO,EOSQ144,1.03 Judicial independence (1-7),129,2.4179383
2013,AGO,EOSQ144,1.03 Judicial independence (1-7),,
2014,AGO,EOSQ144,1.03 Judicial independence (1-7),127,2.441176
2012,ALB,EOSQ144,1.03 Judicial independence (1-7),101,2.9744786122
2013,ALB,EOSQ144,1.03 Judicial independence (1-7),121,2.5817590031
2014,ALB,EOSQ144,1.03 Judicial independence (1-7),134,2.33217275
2012,ARE,EOSQ144,1.03 Judicial independence (1-7),34,5.0777772364
2013,ARE,EOSQ144,1.03 Judicial independence (1-7),23,5.3884791574
2014,ARE,EOSQ144,1.03 Judicial independence (1-7),23,5.469088
2012,ARG,EOSQ144,1.03 Judicial independence (1-7),124,2.5796415789
2013,ARG,EOSQ144,1.03 Judicial independence (1-7),133,2.2740424054
2014,ARG,EOSQ144,1.03 Judicial independence (1-7),132,2.3763348982
2012,ARM,EOSQ144,1.03 Judicial independence (1-7),108,2.8034896509
2013,ARM,EOSQ144,1.03 Judicial independence (1-7),110,2.800492411
2014,ARM,EOSQ144,1.03 Judicial independence (1-7),110,2.9506772667
2012,AUS,EOSQ144,1.03 Judicial independence (1-7),13,6.1185693462
2013,AUS,EOSQ144,1.03 Judicial independence (1-7),14,6.0038051429
2014,AUS,EOSQ144,1.03 Judicial independence (1-7),16,5.740950592
2012,AUT,EOSQ144,1.03 Judicial independence (1-7),22,5.5413222413
2013,AUT,EOSQ144,1.03 Judicial independence (1-7),30,5.191630396
2014,AUT,EOSQ144,1.03 Judicial independence (1-7),30,5.1027033897
2012,AZE,EOSQ144,1.03 Judicial independence (1-7),83,3.4296590663
2013,AZE,EOSQ144,1.03 Judicial independence (1-7),86,3.4046939309
2014,AZE,EOSQ144,1.03 Judicial independence (1-7),93,3.2822827389
2012,BDI,EOSQ144,1.03 Judicial independence (1-7),141,1.6860088609
2013,BDI,EOSQ144,1.03 Judicial independence (1-7),143,1.6506666225
2014,BDI,EOSQ144,1.03 Judicial independence (1-7),147,1.6672992198
2012,BEL,EOSQ144,1.03 Judicial independence (1-7),29,5.2685463528
2013,BEL,EOSQ144,1.03 Judicial independence (1-7),28,5.2343682808
2014,BEL,EOSQ144,1.03 Judicial independence (1-7),24,5.4264777905
2012,BEN,EOSQ144,1.03 Judicial independence (1-7),95,3.0827122
